"ID","CL","Evaluation","Errors","Errors_cw","cER","cER_cw","oER","oER_cw","RT_Raw","RT_cw","Eustress","Eustress_cw","Distress","Distress_cw","NASA_TLX","NASA_TLX_cw","Mental","Mental_cw","Temporal","Temporal_cw","Effort","Effort_cw","Performance","Performance_cw","Frustration","Frustration_cw","ratio","EDA","EDA_zw"
695008,"low","1",8,1.06395348837209,8,1.471,0,-0.407,0.506333333333333,-0.160431275378368,1.8,-1.281,4.2,1.919,6.2,1.753,6,0.959,6,1.483,7,1.971,2,-2.326,6,2.029,0.428571428571429,0.356385364806867,-0.589111358114069
719844,"high","0",9,2.06395348837209,9,2.471,0,-0.407,0.5434,-0.123364608711702,2.8,-0.281,2,-0.281,5,0.553,5,-0.041,6,1.483,5,-0.029,2,-2.326,3,-0.971,1.4,0.396367737142857,-1.43625571145281
719844,"high","1",5,-1.93604651162791,5,-1.529,0,-0.407,0.511066666666667,-0.155697942045035,3.4,0.319,2.2,-0.081,4.6,0.153,5,-0.041,6,1.483,5,-0.029,4,-0.326,3,-0.971,1.54545454545455,0.689053296561605,0.258364154021156
719844,"low","0",5,-1.93604651162791,5,-1.529,0,-0.407,0.450183333333333,-0.216581275378368,3.4,0.319,1.8,-0.481,4.2,-0.247,3,-2.041,4,-0.517,4,-1.029,3,-1.326,5,1.029,1.88888888888889,0.579801679542203,-0.374191688173129
719844,"low","1",4,-2.93604651162791,4,-2.529,0,-0.407,0.506866666666667,-0.159897942045035,2.8,-0.281,2.2,-0.081,4.4,-0.047,5,-0.041,4,-0.517,4,-1.029,3,-1.326,4,0.029,1.27272727272727,0.81834986981402,1.00697827084464
727655,"high","0",9,2.06395348837209,9,2.471,0,-0.407,0.611433333333333,-0.0553312753783684,1.6,-1.481,2.8,0.519,4.4,-0.047,5,-0.041,2,-2.517,5,-0.029,2,-2.326,4,0.029,0.571428571428572,0.256186834048641,-0.451183512305483
727655,"high","1",12,6.21996124031008,10,4.559,2,1.661,0.691025,0.0242603912882983,1.4,-1.681,2.6,0.319,4.8,0.353,5,-0.041,4,-0.517,5,-0.029,3,-1.326,5,1.029,0.538461538461538,0.421916899856938,1.48174315569392
727655,"low","0",2,-4.93604651162791,2,-4.529,0,-0.407,0.496233333333333,-0.170531275378368,3.4,0.319,1.4,-0.881,3.6,-0.847,4,-1.041,2,-2.517,5,-0.029,5,0.674,4,0.029,2.42857142857143,0.211583533619456,-0.971396356365329
727655,"low","1",4,-2.93604651162791,4,-2.529,0,-0.407,0.49705,-0.169714608711702,2,-1.081,2.2,-0.081,4,-0.447,5,-0.041,2,-2.517,5,-0.029,4,-0.326,4,0.029,0.909090909090909,0.324395025787966,0.344335587659518
729105,"high","0",10,3.06395348837209,8,1.471,2,1.593,1.07918888888889,0.412424280177187,4.6,1.519,1.4,-0.881,5.2,0.753,6,0.959,6,1.483,6,0.971,5,0.674,5,1.029,3.28571428571429,0.43185422,0.370823631061502
729105,"high","1",3,-3.93604651162791,3,-3.529,0,-0.407,1.09313333333333,0.426368724621632,4.2,1.119,2.2,-0.081,5.4,0.953,7,1.959,5,0.483,7,1.971,6,1.674,6,2.029,1.90909090909091,0.535397386266094,0.849591861101346
729105,"low","0",1,-5.93604651162791,1,-5.529,0,-0.407,0.888433333333333,0.221668724621632,5,1.919,1,-1.281,3.2,-1.247,5,-0.041,4,-0.517,4,-1.029,7,2.674,2,-1.971,5,0.141875356223176,-0.969995588263997
729105,"low","1",1,-5.93604651162791,1,-5.529,0,-0.407,0.86245,0.195685391288298,4.2,1.119,2.2,-0.081,4.8,0.353,6,0.959,5,0.483,7,1.971,7,2.674,5,1.029,1.90909090909091,0.22591717453505,-0.581398696228625
765713,"high","0",2,-4.93604651162791,2,-4.529,0,-0.407,0.76865,0.101885391288298,4.4,1.319,1.2,-1.081,4.4,-0.047,7,1.959,5,0.483,6,0.971,5,0.674,1,-2.971,3.66666666666667,2.30432449285714,-1.52623797378667
765713,"high","1",0,-6.93604651162791,0,-6.529,0,-0.407,0.65805,-0.00871460871170173,4.8,1.719,1.6,-0.681,4.8,0.353,7,1.959,7,2.483,7,1.971,7,2.674,2,-1.971,3,3.42133060285714,0.278315717385848
765713,"low","0",3,-3.93604651162791,3,-3.529,0,-0.407,0.63075,-0.0360146087117017,4.2,1.119,1.4,-0.881,4.8,0.353,5,-0.041,7,2.483,6,0.971,5,0.674,3,-0.971,3,3.14889210428571,-0.161816072237551
765713,"low","1",0,-6.93604651162791,0,-6.529,0,-0.407,0.5652,-0.101564608711702,5,1.919,1.2,-1.081,4.4,-0.047,6,0.959,7,2.483,7,1.971,7,2.674,1,-2.971,4.16666666666667,3.53067296142857,0.454961265691382
785962,"high","0",10,3.06395348837209,10,3.471,0,-0.407,0.876383333333333,0.209618724621632,2.4,-0.681,3.4,1.119,5.8,1.353,5,-0.041,6,1.483,6,0.971,2,-2.326,6,2.029,0.705882352941177,0.295359443490701,-0.109109323404042
785962,"high","1",9,2.06395348837209,9,2.471,0,-0.407,0.794566666666667,0.127802057954965,2.2,-0.881,4.2,1.919,6.2,1.753,6,0.959,6,1.483,6,0.971,2,-2.326,7,3.029,0.523809523809524,0.557006224285714,1.76329082069974
785962,"low","0",1,-5.93604651162791,1,-5.529,0,-0.407,0.725833333333333,0.0590687246216316,3.2,0.119,1.8,-0.481,3.8,-0.647,4,-1.041,5,0.483,4,-1.029,5,0.674,3,-0.971,1.77777777777778,0.219506038626609,-0.651932459873507
785962,"low","1",3,-3.93604651162791,3,-3.529,0,-0.407,0.658233333333333,-0.00853127537836842,2.2,-0.881,2.8,0.519,4.4,-0.047,5,-0.041,5,0.483,3,-2.029,5,0.674,6,2.029,0.785714285714286,0.191640177142857,-0.851346505401669
792672,"high","0",7,0.0639534883720927,7,0.471,0,-0.407,0.735433333333333,0.0686687246216316,1.6,-1.481,3,0.719,4,-0.447,5,-0.041,3,-1.517,4,-1.029,3,-1.326,3,-0.971,0.533333333333333,0.281659291428571,-1.05611330285887
792672,"high","1",18,11.0639534883721,18,11.471,0,-0.407,0.685883333333333,0.0191187246216316,2.8,-0.281,2,-0.281,4,-0.447,4,-1.041,2,-2.517,6,0.971,2,-2.326,2,-1.971,1.4,0.375797081428571,-0.715005974616534
792672,"low","0",3,-3.93604651162791,3,-3.529,0,-0.407,0.755016666666667,0.0882520579549649,1.6,-1.481,1.2,-1.081,2.4,-2.047,3,-2.041,3,-1.517,3,-2.029,6,1.674,1,-2.971,1.33333333333333,0.850290947142857,1.00431774013369
792672,"low","1",10,3.06395348837209,9,2.471,1,0.593,0.756211111111111,0.0894465023994094,2.6,-0.481,3.4,1.119,5.2,0.753,3,-2.041,5,0.483,6,0.971,3,-1.326,7,3.029,0.764705882352941,0.714574767142857,0.51255153700681
837706,"high","0",13,6.06395348837209,13,6.471,0,-0.407,0.569183333333333,-0.0975812753783684,2,-1.081,2.6,0.319,5.4,0.953,6,0.959,6,1.483,5,-0.029,3,-1.326,5,1.029,0.769230769230769,0.316730676680973,-1.3978830145911
837706,"high","1",16,9.06395348837209,16,9.471,0,-0.407,0.58775,-0.0790146087117017,1.2,-1.881,4.4,2.119,6.2,1.753,6,0.959,6,1.483,6,0.971,2,-2.326,7,3.029,0.272727272727273,0.79461108583691,0.634590606601189
837706,"low","0",4,-2.93604651162791,4,-2.529,0,-0.407,0.442216666666667,-0.224547942045035,4,0.919,2.2,-0.081,3.6,-0.847,4,-1.041,5,0.483,4,-1.029,5,0.674,2,-1.971,1.81818181818182,0.54097002,-0.444170450951177
837706,"low","1",6,-0.936046511627907,6,-0.529,0,-0.407,0.548633333333333,-0.118131275378368,2.4,-0.681,4,1.719,5.6,1.153,6,0.959,5,0.483,6,0.971,3,-1.326,6,2.029,0.6,0.904399691428571,1.10153262911821
848371,"high","0",2,-4.93604651162791,2,-4.529,0,-0.407,0.51755,-0.149214608711702,3.8,0.719,1.2,-1.081,3.2,-1.247,5,-0.041,2,-2.517,5,-0.029,5,0.674,1,-2.971,3.16666666666667,0.340680964285714,-0.440674108538008
848371,"high","1",0,-6.93604651162791,0,-6.529,0,-0.407,0.46045,-0.206314608711702,4,0.919,1,-1.281,3.4,-1.047,5,-0.041,3,-1.517,6,0.971,6,1.674,1,-2.971,4,0.318802444126075,-0.681702485421257
848371,"low","0",3,-3.93604651162791,3,-3.529,0,-0.407,0.46815,-0.198614608711702,3.8,0.719,1.2,-1.081,3.6,-0.847,5,-0.041,3,-1.517,6,0.971,5,0.674,1,-2.971,3.16666666666667,0.482598742857143,1.12278683719129
848371,"low","1",1,-5.93604651162791,1,-5.529,0,-0.407,0.50285,-0.163914608711702,4,0.919,1,-1.281,3.2,-1.247,5,-0.041,2,-2.517,5,-0.029,6,1.674,2,-1.971,4,0.337497481428571,-0.475745479923915
878863,"high","0",10,3.06395348837209,10,3.471,0,-0.407,0.767733333333333,0.100968724621632,1.6,-1.481,2.6,0.319,5.2,0.753,6,0.959,5,0.483,5,-0.029,3,-1.326,5,1.029,0.615384615384615,0.729006238571429,0.495304139321509
878863,"high","1",11,4.06395348837209,11,4.471,0,-0.407,0.838666666666667,0.171902057954965,1.8,-1.281,3.2,0.919,5.4,0.953,6,0.959,5,0.483,4,-1.029,2,-2.326,6,2.029,0.5625,0.596977734285714,-0.0212148940435404
878863,"low","0",5,-1.93604651162791,5,-1.529,0,-0.407,0.59055,-0.0762146087117017,1.4,-1.681,2.8,0.519,4.8,0.353,5,-0.041,5,0.483,3,-2.029,3,-1.326,6,2.029,0.5,0.339673945714286,-1.02783316085715
878863,"low","1",11,4.06395348837209,10,3.471,1,0.593,0.737514814814815,0.0707502061031131,1.4,-1.681,2.6,0.319,5.6,1.153,6,0.959,5,0.483,4,-1.029,2,-2.326,7,3.029,0.538461538461538,0.627623405714286,0.0986764329751612
894278,"high","0",11,4.06395348837209,11,4.471,0,-0.407,0.643,-0.0237646087117017,3.2,0.119,3.4,1.119,5,0.553,6,0.959,5,0.483,5,-0.029,4,-0.326,5,1.029,0.941176470588235,0.0737976471428571,-0.819651235114724
894278,"high","1",14,7.06395348837209,14,7.471,0,-0.407,0.5561,-0.110664608711702,2.6,-0.481,3,0.719,5.2,0.753,6,0.959,5,0.483,5,-0.029,3,-1.326,5,1.029,0.866666666666667,0.142758125714286,0.214429637747384
894278,"low","0",4,-2.93604651162791,4,-2.529,0,-0.407,0.61615,-0.0506146087117017,3.2,0.119,2.4,0.119,3.8,-0.647,4,-1.041,4,-0.517,4,-1.029,5,0.674,4,0.029,1.33333333333333,0.0833384091559371,-0.676584949691019
894278,"low","1",9,2.06395348837209,9,2.471,0,-0.407,0.56825,-0.0985146087117017,2.6,-0.481,3.2,0.919,5.2,0.753,5,-0.041,5,0.483,6,0.971,3,-1.326,5,1.029,0.8125,0.21440424,1.28878233849047
905693,"high","0",8,1.06395348837209,7,0.471,1,0.593,0.775633333333333,0.108868724621632,1.8,-1.281,4,1.719,5,0.553,5,-0.041,6,1.483,5,-0.029,2,-2.326,3,-0.971,0.45,3.04867108154506,0.868962128157342
905693,"high","1",13,6.06395348837209,13,6.471,0,-0.407,0.8171,0.150335391288298,1.2,-1.881,4,1.719,6,1.553,6,0.959,5,0.483,5,-0.029,1,-3.326,7,3.029,0.3,2.74177496571429,0.247008611104716
905693,"low","0",5,-1.93604651162791,5,-1.529,0,-0.407,0.665266666666667,-0.00149794204503506,1.4,-1.681,3.6,1.319,4.4,-0.047,4,-1.041,3,-1.517,4,-1.029,2,-2.326,5,1.029,0.388888888888889,1.90868590987124,-1.44132382965297
905693,"low","1",1,-5.93604651162791,1,-5.529,0,-0.407,0.548916666666667,-0.117847942045035,2,-1.081,3.6,1.319,4.8,0.353,5,-0.041,3,-1.517,4,-1.029,2,-2.326,6,2.029,0.555555555555556,2.42874674142857,-0.387372193957637
908702,"high","0",17,10.0639534883721,15,8.471,2,1.593,1.19685925925926,0.530094650547558,2.4,-0.681,3.2,0.919,5.4,0.953,6,0.959,5,0.483,5,-0.029,2,-2.326,5,1.029,0.75,0.339000064377682,-1.25909599131808
908702,"high","1",13,6.06395348837209,11,4.471,2,1.593,1.01907592592593,0.352311317214224,2,-1.081,3.6,1.319,6,1.553,6,0.959,6,1.483,6,0.971,2,-2.326,6,2.029,0.555555555555556,0.392365562857143,0.622566432678127
908702,"low","0",1,-5.93604651162791,1,-5.529,0,-0.407,0.749816666666667,0.0830520579549649,4.4,1.319,2.2,-0.081,3.2,-1.247,4,-1.041,4,-0.517,4,-1.029,6,1.674,2,-1.971,2,0.367273665714286,-0.262171484998482
908702,"low","1",3,-3.93604651162791,3,-3.529,0,-0.407,0.796533333333333,0.129768724621632,3.6,0.519,2,-0.281,4.2,-0.247,5,-0.041,4,-0.517,6,0.971,6,1.674,4,0.029,1.8,0.409619231428571,1.23092915301207
957176,"high","0",11,4.06395348837209,11,4.471,0,-0.407,0.82375,0.156985391288298,2.2,-0.881,2.6,0.319,5.4,0.953,5,-0.041,6,1.483,6,0.971,3,-1.326,5,1.029,0.846153846153846,0.436584984285714,-0.232712133506424
957176,"high","1",11,4.06395348837209,11,4.471,0,-0.407,0.7269,0.0601353912882983,2.2,-0.881,4,1.719,5.2,0.753,6,0.959,5,0.483,5,-0.029,4,-0.326,6,2.029,0.55,0.580783197142857,1.46580645328554
957176,"low","0",2,-4.93604651162791,0,-6.529,2,1.593,0.674270833333333,0.0075062246216316,4,0.919,1.2,-1.081,3,-1.447,3,-2.041,4,-0.517,3,-2.029,6,1.674,3,-0.971,3.33333333333333,0.401788532857143,-0.642581426161146
957176,"low","1",4,-2.93604651162791,2,-4.529,2,1.593,0.662591666666667,-0.00417294204503506,2,-1.081,3.6,1.319,4.6,0.153,5,-0.041,5,0.483,5,-0.029,4,-0.326,4,0.029,0.555555555555556,0.406763024320458,-0.583986620838218
977604,"high","0",22,15.0639534883721,18,11.471,4,3.593,0.796766666666667,0.130002057954965,2.2,-0.881,3,0.719,5.8,1.353,5,-0.041,6,1.483,6,0.971,1,-3.326,5,1.029,0.733333333333333,0.140721925714286,-0.747424784020488
977604,"high","1",15,8.06395348837209,15,8.471,0,-0.407,0.777016666666667,0.110252057954965,2.2,-0.881,4.2,1.919,6.8,2.353,7,1.959,6,1.483,7,1.971,1,-3.326,7,3.029,0.523809523809524,0.892213517142857,0.382462069688984
977604,"low","0",8,1.06395348837209,8,1.471,0,-0.407,0.617766666666667,-0.0489979420450351,2.6,-0.481,2.8,0.519,4.8,0.353,5,-0.041,5,0.483,5,-0.029,4,-0.326,5,1.029,0.928571428571429,0.26068646,-0.567055034382788
977604,"low","1",6,-0.936046511627907,6,-0.529,0,-0.407,0.7236,0.0568353912882983,2.8,-0.281,4.2,1.919,5,0.553,6,0.959,5,0.483,4,-1.029,4,-0.326,6,2.029,0.666666666666667,1.15738487428571,0.781153996296511
990692,"high","0",14,7.06395348837209,13,6.471,1,0.593,0.840366666666667,0.173602057954965,3.6,0.519,1.6,-0.681,5.2,0.753,6,0.959,6,1.483,6,0.971,4,-0.326,4,0.029,2.25,1.23810238571429,-1.29276121745116
990692,"high","1",11,4.06395348837209,11,4.471,0,-0.407,0.724233333333333,0.0574687246216316,4.2,1.119,1.8,-0.481,4.6,0.153,6,0.959,5,0.483,6,0.971,5,0.674,3,-0.971,2.33333333333333,1.97033774714286,0.129954407851355
990692,"low","0",2,-4.93604651162791,2,-4.529,0,-0.407,0.555166666666667,-0.111597942045035,3.8,0.719,1.4,-0.881,4.4,-0.047,6,0.959,5,0.483,5,-0.029,6,1.674,4,0.029,2.71428571428571,2.2680175,0.708338979309069
990692,"low","1",4,-2.93604651162791,4,-2.529,0,-0.407,0.570716666666667,-0.0960479420450351,3,-0.081,2.8,0.519,5,0.553,6,0.959,6,1.483,5,-0.029,5,0.674,5,1.029,1.07142857142857,1.76564321173104,-0.267762131508692
