"ID","Target","Errors","cER","oER","RT_Raw","session","Trial"
"047751","0",0,0,0,0.469,"STRESS_3n_b1",15
"047751","0",1,1,0,0.683,"STRESS_3n_b1",16
"047751","0",0,0,0,0.399,"STRESS_3n_b1",17
"047751","1",1,1,0,0.534,"STRESS_3n_b1",18
"047751","0",0,0,0,0.851,"STRESS_3n_b1",19
"047751","1",0,0,0,0.57,"STRESS_3n_b1",20
"047751","0",0,0,0,0.466,"STRESS_3n_b1",21
"047751","1",0,0,0,0.759,"STRESS_3n_b1",22
"047751","0",0,0,0,0.428,"STRESS_3n_b1",23
"047751","0",0,0,0,0.548,"STRESS_3n_b1",24
"047751","1",0,0,0,0.553,"STRESS_3n_b1",25
"047751","0",0,0,0,0.403,"STRESS_3n_b1",26
"047751","0",0,0,0,0.429,"STRESS_3n_b1",27
"047751","1",0,0,0,0.597,"STRESS_3n_b1",28
"047751","1",1,1,0,0.355,"STRESS_3n_b1",29
"047751","0",0,0,0,0.587,"STRESS_3n_b1",30
"047751","0",1,1,0,0.67,"STRESS_3n_b1",31
"047751","0",0,0,0,0.55,"STRESS_3n_b1",32
"047751","1",0,0,0,0.346,"STRESS_3n_b2",3
"047751","0",0,0,0,0.416,"STRESS_3n_b2",4
"047751","0",0,0,0,0.521,"STRESS_3n_b2",5
"047751","1",1,0,1,NA,"STRESS_3n_b2",6
"047751","0",1,0,1,NA,"STRESS_3n_b2",7
"047751","0",0,0,0,0.699,"STRESS_3n_b2",8
"047751","0",0,0,0,0.921,"STRESS_3n_b2",9
"047751","1",1,1,0,0.703,"STRESS_3n_b2",10
"047751","1",1,1,0,0.582,"STRESS_3n_b2",11
"047751","0",0,0,0,0.826,"STRESS_3n_b2",12
"047751","0",1,0,1,NA,"STRESS_3n_b2",13
"047751","0",0,0,0,0.583,"STRESS_3n_b2",14
"047751","1",1,0,1,NA,"STRESS_3n_b2",15
"047751","1",1,0,1,NA,"STRESS_3n_b2",16
"047751","0",0,0,0,0.733,"STRESS_3n_b2",17
"047751","0",0,0,0,0.513,"STRESS_3n_b2",18
"047751","1",1,1,0,0.667,"STRESS_3n_b2",19
"047751","0",1,0,1,NA,"STRESS_3n_b2",20
"047751","0",1,1,0,0.999,"STRESS_3n_b2",21
"047751","0",1,0,1,NA,"STRESS_3n_b2",22
"047751","1",1,0,1,NA,"STRESS_3n_b2",23
"047751","0",0,0,0,0.636,"STRESS_3n_b2",24
"047751","0",0,0,0,0.563,"STRESS_3n_b2",25
"047751","1",0,0,0,0.825,"STRESS_3n_b2",26
"047751","0",0,0,0,0.529,"STRESS_3n_b2",27
"047751","0",0,0,0,0.599,"STRESS_3n_b2",28
"047751","0",0,0,0,0.885,"STRESS_3n_b2",29
"047751","1",1,0,1,NA,"STRESS_3n_b2",30
"047751","0",0,0,0,0.562,"STRESS_3n_b2",31
"047751","0",1,0,1,NA,"STRESS_3n_b2",32
"082208","1",0,0,0,1.474,"s1n2b2",3
"082208","0",0,0,0,0.934,"s1n2b2",4
"082208","1",0,0,0,0.65,"s1n2b2",5
"082208","0",0,0,0,0.556,"s1n2b2",6
"082208","0",1,1,0,0.753,"s1n2b2",7
"082208","0",1,1,0,1.458,"s1n2b2",8
"082208","1",0,0,0,1.028,"s1n2b2",9
"082208","0",0,0,0,1.212,"s1n2b2",10
"082208","0",0,0,0,0.859,"s1n2b2",11
"082208","1",0,0,0,0.529,"s1n2b2",12
"082208","0",0,0,0,0.866,"s1n2b2",13
"082208","0",0,0,0,0.484,"s1n2b2",14
"082208","0",1,1,0,0.746,"s1n2b2",15
"082208","1",0,0,0,0.748,"s1n2b2",16
"082208","0",0,0,0,0.947,"s1n2b2",17
"082208","1",0,0,0,0.965,"s1n2b2",18
"082208","1",0,0,0,1.16,"s1n2b2",19
"082208","0",0,0,0,0.649,"s1n2b2",20
"082208","1",0,0,0,0.731,"s1n2b2",21
"082208","0",0,0,0,0.734,"s1n2b2",22
"082208","0",0,0,0,0.768,"s1n2b2",23
"082208","1",0,0,0,0.434,"s1n3b2",3
"082208","0",0,0,0,0.612,"s1n3b2",4
"082208","0",0,0,0,1.321,"s1n3b2",5
"082208","0",0,0,0,0.748,"s1n3b2",6
"082208","0",0,0,0,0.513,"s1n3b2",7
"082208","1",0,0,0,0.756,"s1n3b2",8
"082208","1",0,0,0,1.192,"s1n3b2",9
"082208","0",1,1,0,0.798,"s1n3b2",10
"082208","0",0,0,0,0.817,"s1n3b2",11
"082208","0",0,0,0,0.804,"s1n3b2",12
"082208","1",0,0,0,0.583,"s1n3b2",13
"082208","0",0,0,0,0.83,"s1n3b2",14
"082208","0",0,0,0,0.753,"s1n3b2",15
"082208","1",1,1,0,0.964,"s1n3b2",16
"082208","0",1,1,0,1.304,"s1n3b2",17
"082208","0",0,0,0,1.368,"s1n3b2",18
"082208","1",1,1,0,1.308,"s1n3b2",19
"082208","0",0,0,0,1.6,"s1n3b2",20
"082208","0",0,0,0,0.868,"s1n3b2",21
"082208","1",0,0,0,0.424,"s1n3b2",22
"082208","1",0,0,0,1.226,"s1n3b2",23
"082208","0",0,0,0,0.42,"s2n2b1",3
"082208","1",0,0,0,0.403,"s2n2b1",4
"082208","0",0,0,0,0.566,"s2n2b1",5
"082208","0",0,0,0,0.839,"s2n2b1",6
"082208","1",0,0,0,0.361,"s2n2b1",7
"082208","0",0,0,0,0.828,"s2n2b1",8
"082208","1",0,0,0,0.75,"s2n2b1",9
"082208","0",1,1,0,1.265,"s2n2b1",10
"082208","0",0,0,0,0.996,"s2n2b1",11
"082208","0",0,0,0,0.632,"s2n2b1",12
"082208","1",0,0,0,0.81,"s2n2b1",13
"082208","0",0,0,0,0.736,"s2n2b1",14
"082208","0",0,0,0,0.628,"s2n2b1",15
"082208","0",0,0,0,0.485,"s2n2b1",16
"082208","0",0,0,0,0.377,"s2n2b1",17
"082208","1",0,0,0,0.538,"s2n2b1",18
"082208","1",0,0,0,1.212,"s2n2b1",19
"082208","0",0,0,0,0.83,"s2n2b1",20
"082208","0",0,0,0,0.626,"s2n2b1",21
"082208","0",0,0,0,0.546,"s2n2b1",22
"082208","1",0,0,0,0.485,"s2n2b1",23
"082208","0",0,0,0,0.487,"s2n2b1",24
"082208","0",0,0,0,0.937,"s2n2b1",25
"082208","1",0,0,0,0.402,"s2n2b1",26
"082208","0",0,0,0,0.615,"s2n2b1",27
"082208","1",0,0,0,0.409,"s2n2b1",28
"082208","0",0,0,0,0.526,"s2n2b1",29
"082208","0",1,1,0,0.638,"s2n2b1",30
"082208","1",0,0,0,0.929,"s2n2b1",31
"082208","0",0,0,0,0.549,"s2n2b1",32
"082208","0",0,0,0,0.474,"s2n3b1",3
"082208","1",0,0,0,0.366,"s2n3b1",4
"082208","0",0,0,0,0.596,"s2n3b1",5
"082208","1",0,0,0,0.935,"s2n3b1",6
"082208","1",0,0,0,1.579,"s2n3b1",7
"082208","0",0,0,0,1.436,"s2n3b1",8
"082208","0",0,0,0,0.702,"s2n3b1",9
"082208","1",0,0,0,0.673,"s2n3b1",10
"082208","0",0,0,0,1.239,"s2n3b1",11
"082208","1",1,1,0,1.227,"s2n3b1",12
"082208","0",0,0,0,1.563,"s2n3b1",13
"082208","0",1,1,0,1.583,"s2n3b1",14
"082208","0",0,0,0,1.713,"s2n3b1",15
"082208","0",0,0,0,0.967,"s2n3b1",16
"082208","0",0,0,0,0.825,"s2n3b1",17
"082208","1",0,0,0,0.764,"s2n3b1",18
"082208","0",0,0,0,1.858,"s2n3b1",19
"082208","0",0,0,0,0.822,"s2n3b1",20
"082208","1",0,0,0,0.889,"s2n3b1",21
"082208","0",0,0,0,0.845,"s2n3b1",22
"082208","1",1,1,0,1.265,"s2n3b1",23
"082208","0",0,0,0,1.3,"s2n3b1",24
"082208","0",0,0,0,1.611,"s2n3b1",25
"082208","1",0,0,0,1.07,"s2n3b1",26
"082208","0",0,0,0,0.707,"s2n3b1",27
"082208","0",0,0,0,0.883,"s2n3b1",28
"082208","0",0,0,0,0.837,"s2n3b1",29
"082208","1",0,0,0,0.6,"s2n3b1",30
"082208","0",0,0,0,0.698,"s2n3b1",31
"082208","0",0,0,0,0.75,"s2n3b1",32
"082208","0",0,0,0,0.44,"control_n2_b1",3
"082208","1",0,0,0,0.366,"control_n2_b1",4
"082208","0",0,0,0,0.85,"control_n2_b1",5
"082208","0",0,0,0,0.678,"control_n2_b1",6
"082208","1",0,0,0,0.636,"control_n2_b1",7
"082208","0",0,0,0,0.498,"control_n2_b1",8
"082208","0",0,0,0,0.807,"control_n2_b1",9
"082208","1",0,0,0,0.396,"control_n2_b1",10
"082208","0",0,0,0,0.479,"control_n2_b1",11
"082208","0",0,0,0,0.596,"control_n2_b1",12
"082208","1",0,0,0,0.328,"control_n2_b1",13
"082208","0",0,0,0,0.444,"control_n2_b1",14
"082208","1",0,0,0,0.769,"control_n2_b1",15
"082208","1",0,0,0,1.559,"control_n2_b1",16
"082208","0",0,0,0,1.657,"control_n2_b1",17
"082208","0",0,0,0,1.679,"control_n2_b1",18
"082208","0",0,0,0,1.35,"control_n2_b1",19
"082208","0",1,1,0,0.746,"control_n2_b1",20
"082208","0",0,0,0,1.279,"control_n2_b1",21
"082208","1",0,0,0,0.739,"control_n2_b1",22
"082208","0",0,0,0,1.433,"control_n2_b1",23
"082208","1",1,1,0,0.698,"control_n2_b1",24
"082208","0",0,0,0,0.718,"control_n2_b1",25
"082208","0",0,0,0,0.547,"control_n2_b1",26
"082208","1",0,0,0,0.794,"control_n2_b1",27
"082208","0",0,0,0,0.668,"control_n2_b1",28
"082208","0",0,0,0,0.529,"control_n2_b1",29
"082208","1",0,0,0,0.326,"control_n2_b1",30
"082208","0",0,0,0,1.293,"control_n2_b1",31
"082208","0",0,0,0,1.296,"control_n2_b1",32
"082208","0",0,0,0,0.492,"control_n2_b2",3
"082208","0",0,0,0,0.815,"control_n2_b2",4
"082208","1",0,0,0,0.628,"control_n2_b2",5
"082208","0",0,0,0,1.114,"control_n2_b2",6
"082208","0",0,0,0,1.373,"control_n2_b2",7
"082208","0",0,0,0,1.062,"control_n2_b2",8
"082208","1",0,0,0,0.777,"control_n2_b2",9
"082208","0",0,0,0,1.021,"control_n2_b2",10
"082208","1",0,0,0,0.385,"control_n2_b2",11
"082208","0",0,0,0,0.823,"control_n2_b2",12
"082208","0",0,0,0,0.604,"control_n2_b2",13
"082208","0",0,0,0,0.529,"control_n2_b2",14
"082208","1",0,0,0,0.934,"control_n2_b2",15
"082208","0",0,0,0,1.05,"control_n2_b2",16
"082208","0",0,0,0,0.811,"control_n2_b2",17
"082208","1",1,1,0,0.577,"control_n2_b2",18
"082208","0",0,0,0,1.398,"control_n2_b2",19
"082208","0",0,0,0,1.019,"control_n2_b2",20
"082208","1",0,0,0,0.365,"control_n2_b2",21
"082208","0",0,0,0,0.564,"control_n2_b2",22
"082208","1",0,0,0,0.667,"control_n2_b2",23
"082208","1",1,1,0,1.727,"control_n2_b2",24
"082208","0",0,0,0,1.042,"control_n2_b2",25
"082208","0",0,0,0,0.777,"control_n2_b2",26
"082208","0",0,0,0,1.662,"control_n2_b2",27
"082208","0",1,0,1,NA,"control_n2_b2",28
"082208","1",1,1,0,1.096,"control_n2_b2",29
"082208","1",1,1,0,1.228,"control_n2_b2",30
"082208","0",0,0,0,1.423,"control_n2_b2",31
"082208","0",0,0,0,1.123,"control_n2_b2",32
"082208","0",0,0,0,0.474,"control_n3_b1",3
"082208","1",0,0,0,0.462,"control_n3_b1",4
"082208","1",1,1,0,0.451,"control_n3_b1",5
"082208","0",0,0,0,1.402,"control_n3_b1",6
"082208","0",0,0,0,0.911,"control_n3_b1",7
"082208","0",0,0,0,0.693,"control_n3_b1",8
"082208","0",0,0,0,0.649,"control_n3_b1",9
"082208","0",0,0,0,1.406,"control_n3_b1",10
"082208","1",0,0,0,0.786,"control_n3_b1",11
"082208","0",0,0,0,0.967,"control_n3_b1",12
"082208","1",1,1,0,1.675,"control_n3_b1",13
"082208","0",0,0,0,1.152,"control_n3_b1",14
"082208","0",0,0,0,0.629,"control_n3_b1",15
"082208","0",0,0,0,1.21,"control_n3_b1",16
"082208","0",0,0,0,0.878,"control_n3_b1",17
"082208","1",1,1,0,1.105,"control_n3_b1",18
"082208","0",0,0,0,0.981,"control_n3_b1",19
"082208","1",0,0,0,0.522,"control_n3_b1",20
"082208","0",0,0,0,0.54,"control_n3_b1",21
"082208","1",0,0,0,0.917,"control_n3_b1",22
"082208","0",0,0,0,0.827,"control_n3_b1",23
"082208","0",0,0,0,0.575,"control_n3_b1",24
"082208","1",1,1,0,1.108,"control_n3_b1",25
"082208","0",0,0,0,1.145,"control_n3_b1",26
"082208","0",0,0,0,1.421,"control_n3_b1",27
"082208","1",0,0,0,1.665,"control_n3_b1",28
"082208","1",1,1,0,1.446,"control_n3_b1",29
"082208","0",0,0,0,1.051,"control_n3_b1",30
"082208","0",0,0,0,1.088,"control_n3_b1",31
"082208","0",0,0,0,0.533,"control_n3_b1",32
"082208","1",0,0,0,0.576,"control_n3_b2",3
"082208","0",0,0,0,1.365,"control_n3_b2",4
"082208","0",0,0,0,0.633,"control_n3_b2",5
"082208","1",0,0,0,0.75,"control_n3_b2",6
"082208","0",0,0,0,0.754,"control_n3_b2",7
"082208","0",0,0,0,0.63,"control_n3_b2",8
"082208","0",1,1,0,0.732,"control_n3_b2",9
"082208","1",1,1,0,0.847,"control_n3_b2",10
"082208","1",1,1,0,0.532,"control_n3_b2",11
"082208","0",0,0,0,0.938,"control_n3_b2",12
"082208","0",0,0,0,1.182,"control_n3_b2",13
"082208","0",0,0,0,1.217,"control_n3_b2",14
"082208","1",0,0,0,0.566,"control_n3_b2",15
"082208","1",0,0,0,1.628,"control_n3_b2",16
"082208","0",0,0,0,0.945,"control_n3_b2",17
"082208","0",0,0,0,0.71,"control_n3_b2",18
"082208","1",0,0,0,1.114,"control_n3_b2",19
"082208","0",0,0,0,0.784,"control_n3_b2",20
"082208","0",0,0,0,0.756,"control_n3_b2",21
"082208","0",1,1,0,0.601,"control_n3_b2",22
"082208","1",0,0,0,0.686,"control_n3_b2",23
"082208","0",0,0,0,0.498,"control_n3_b2",24
"082208","0",0,0,0,0.455,"control_n3_b2",25
"082208","1",0,0,0,0.651,"control_n3_b2",26
"082208","0",0,0,0,0.816,"control_n3_b2",27
"082208","0",0,0,0,0.966,"control_n3_b2",28
"082208","0",0,0,0,1.433,"control_n3_b2",29
"082208","1",0,0,0,0.463,"control_n3_b2",30
"082208","0",0,0,0,0.467,"control_n3_b2",31
"082208","0",0,0,0,0.76,"control_n3_b2",32
"082208","0",0,0,0,0.471,"STRESS_2n_b1",3
"082208","1",0,0,0,0.546,"STRESS_2n_b1",4
"082208","0",1,1,0,1.146,"STRESS_2n_b1",5
"082208","0",0,0,0,0.544,"STRESS_2n_b1",6
"082208","1",0,0,0,0.9,"STRESS_2n_b1",7
"082208","0",0,0,0,0.78,"STRESS_2n_b1",8
"082208","0",0,0,0,0.529,"STRESS_2n_b1",9
"082208","1",0,0,0,0.503,"STRESS_2n_b1",10
"082208","0",0,0,0,0.544,"STRESS_2n_b1",11
"082208","0",0,0,0,0.98,"STRESS_2n_b1",12
"082208","1",0,0,0,0.635,"STRESS_2n_b1",13
"082208","0",0,0,0,0.722,"STRESS_2n_b1",14
"082208","1",0,0,0,1.033,"STRESS_2n_b1",15
"082208","1",0,0,0,0.813,"STRESS_2n_b1",16
"082208","0",0,0,0,0.803,"STRESS_2n_b1",17
"082208","0",0,0,0,0.779,"STRESS_2n_b1",18
"082208","0",0,0,0,0.498,"STRESS_2n_b1",19
"082208","0",0,0,0,0.855,"STRESS_2n_b1",20
"082208","0",1,1,0,0.942,"STRESS_2n_b1",21
"082208","1",0,0,0,1.763,"STRESS_2n_b1",22
"082208","0",0,0,0,1.115,"STRESS_2n_b1",23
"082208","1",0,0,0,0.825,"STRESS_2n_b1",24
"082208","0",0,0,0,0.862,"STRESS_2n_b1",25
"082208","0",0,0,0,0.565,"STRESS_2n_b1",26
"082208","1",0,0,0,0.667,"STRESS_2n_b1",27
"082208","0",0,0,0,0.802,"STRESS_2n_b1",28
"082208","0",0,0,0,0.456,"STRESS_2n_b1",29
"082208","1",0,0,0,0.718,"STRESS_2n_b1",30
"082208","0",1,1,0,1.448,"STRESS_2n_b1",31
"082208","0",0,0,0,0.701,"STRESS_2n_b1",32
"082208","0",0,0,0,0.504,"STRESS_2n_b2",3
"082208","0",0,0,0,0.475,"STRESS_2n_b2",4
"082208","1",0,0,0,0.698,"STRESS_2n_b2",5
"082208","0",0,0,0,0.448,"STRESS_2n_b2",6
"082208","0",0,0,0,0.886,"STRESS_2n_b2",7
"082208","0",0,0,0,0.542,"STRESS_2n_b2",8
"082208","1",0,0,0,0.384,"STRESS_2n_b2",9
"082208","0",0,0,0,0.473,"STRESS_2n_b2",10
"082208","1",0,0,0,0.493,"STRESS_2n_b2",11
"082208","0",0,0,0,0.541,"STRESS_2n_b2",12
"082208","0",0,0,0,0.818,"STRESS_2n_b2",13
"082208","0",0,0,0,0.431,"STRESS_2n_b2",14
"082208","1",0,0,0,0.646,"STRESS_2n_b2",15
"082208","0",0,0,0,0.782,"STRESS_2n_b2",16
"082208","0",0,0,0,0.598,"STRESS_2n_b2",17
"082208","1",0,0,0,0.379,"STRESS_2n_b2",18
"082208","0",0,0,0,0.387,"STRESS_2n_b2",19
"082208","0",0,0,0,0.344,"STRESS_2n_b2",20
"082208","1",0,0,0,0.382,"STRESS_2n_b2",21
"082208","0",0,0,0,0.618,"STRESS_2n_b2",22
"082208","1",0,0,0,0.689,"STRESS_2n_b2",23
"082208","1",0,0,0,0.793,"STRESS_2n_b2",24
"082208","0",0,0,0,0.508,"STRESS_2n_b2",25
"082208","0",0,0,0,0.373,"STRESS_2n_b2",26
"082208","0",0,0,0,1.118,"STRESS_2n_b2",27
"082208","0",0,0,0,0.482,"STRESS_2n_b2",28
"082208","1",0,0,0,0.999,"STRESS_2n_b2",29
"082208","1",0,0,0,0.589,"STRESS_2n_b2",30
"082208","0",0,0,0,0.763,"STRESS_2n_b2",31
"082208","0",0,0,0,0.422,"STRESS_2n_b2",32
"082208","0",0,0,0,0.456,"STRESS_3n_b1",3
"082208","1",0,0,0,0.784,"STRESS_3n_b1",4
"082208","1",0,0,0,0.583,"STRESS_3n_b1",5
"082208","0",0,0,0,1.201,"STRESS_3n_b1",6
"082208","0",0,0,0,0.473,"STRESS_3n_b1",7
"082208","0",0,0,0,0.817,"STRESS_3n_b1",8
"082208","0",1,1,0,0.678,"STRESS_3n_b1",9
"082208","0",0,0,0,0.911,"STRESS_3n_b1",10
"082208","1",1,1,0,1.334,"STRESS_3n_b1",11
"082208","0",1,1,0,1.708,"STRESS_3n_b1",12
"082208","1",1,1,0,1.297,"STRESS_3n_b1",13
"082208","0",0,0,0,0.827,"STRESS_3n_b1",14
"082208","0",0,0,0,0.719,"STRESS_3n_b1",15
"082208","0",0,0,0,0.524,"STRESS_3n_b1",16
"082208","0",0,0,0,0.532,"STRESS_3n_b1",17
"082208","1",0,0,0,0.379,"STRESS_3n_b1",18
"082208","0",0,0,0,1.106,"STRESS_3n_b1",19
"082208","1",0,0,0,0.794,"STRESS_3n_b1",20
"082208","0",0,0,0,1.439,"STRESS_3n_b1",21
"082208","1",0,0,0,0.924,"STRESS_3n_b1",22
"082208","0",0,0,0,0.401,"STRESS_3n_b1",23
"082208","0",0,0,0,0.469,"STRESS_3n_b1",24
"082208","1",1,1,0,0.605,"STRESS_3n_b1",25
"082208","0",0,0,0,1.309,"STRESS_3n_b1",26
"082208","0",1,1,0,0.786,"STRESS_3n_b1",27
"082208","1",1,1,0,1.001,"STRESS_3n_b1",28
"082208","1",1,1,0,1.423,"STRESS_3n_b1",29
"082208","0",0,0,0,1.462,"STRESS_3n_b1",30
"082208","0",0,0,0,0.781,"STRESS_3n_b1",31
"082208","0",0,0,0,0.965,"STRESS_3n_b1",32
"082208","1",0,0,0,0.397,"STRESS_3n_b2",3
"082208","0",0,0,0,0.498,"STRESS_3n_b2",4
"082208","0",0,0,0,0.507,"STRESS_3n_b2",5
"082208","1",0,0,0,0.371,"STRESS_3n_b2",6
"082208","0",0,0,0,0.859,"STRESS_3n_b2",7
"082208","0",0,0,0,0.883,"STRESS_3n_b2",8
"082208","0",0,0,0,1.321,"STRESS_3n_b2",9
"082208","1",0,0,0,1.487,"STRESS_3n_b2",10
"082208","1",1,1,0,1.393,"STRESS_3n_b2",11
"082208","0",0,0,0,0.616,"STRESS_3n_b2",12
"082208","0",0,0,0,0.655,"STRESS_3n_b2",13
"082208","0",0,0,0,0.615,"STRESS_3n_b2",14
"082208","1",0,0,0,1.295,"STRESS_3n_b2",15
"082208","1",1,1,0,1.418,"STRESS_3n_b2",16
"082208","0",0,0,0,1.124,"STRESS_3n_b2",17
"082208","0",0,0,0,0.636,"STRESS_3n_b2",18
"082208","1",0,0,0,0.542,"STRESS_3n_b2",19
"082208","0",1,0,1,NA,"STRESS_3n_b2",20
"082208","0",0,0,0,1.326,"STRESS_3n_b2",21
"082208","0",1,1,0,0.981,"STRESS_3n_b2",22
"082208","1",0,0,0,1.468,"STRESS_3n_b2",23
"082208","0",0,0,0,0.979,"STRESS_3n_b2",24
"082208","0",0,0,0,1.273,"STRESS_3n_b2",25
"082208","1",0,0,0,1.679,"STRESS_3n_b2",26
"082208","0",0,0,0,1.621,"STRESS_3n_b2",27
"082208","0",0,0,0,0.894,"STRESS_3n_b2",28
"082208","0",0,0,0,0.913,"STRESS_3n_b2",29
"082208","1",0,0,0,0.378,"STRESS_3n_b2",30
"082208","0",0,0,0,1.104,"STRESS_3n_b2",31
"082208","0",0,0,0,0.951,"STRESS_3n_b2",32
"094065","1",0,0,0,0.965,"s1n2b2",3
"094065","0",0,0,0,1.031,"s1n2b2",4
"094065","1",0,0,0,1.659,"s1n2b2",5
"094065","0",0,0,0,1.294,"s1n2b2",6
"094065","0",0,0,0,1.155,"s1n2b2",7
"094065","0",1,1,0,1.158,"s1n2b2",8
"094065","1",1,1,0,0.601,"s1n2b2",9
"094065","0",0,0,0,0.909,"s1n2b2",10
"094065","0",0,0,0,1.265,"s1n2b2",11
"094065","1",0,0,0,1.364,"s1n2b2",12
"094065","0",0,0,0,1.162,"s1n2b2",13
"094065","0",0,0,0,0.926,"s1n2b2",14
"094065","0",1,1,0,1.203,"s1n2b2",15
"094065","1",1,1,0,1.606,"s1n2b2",16
"094065","0",0,0,0,1.001,"s1n2b2",17
"094065","1",0,0,0,0.991,"s1n2b2",18
"094065","1",0,0,0,1.473,"s1n2b2",19
"094065","0",0,0,0,1.092,"s1n2b2",20
"094065","1",0,0,0,1.175,"s1n2b2",21
"094065","0",0,0,0,1.019,"s1n2b2",22
"094065","0",0,0,0,1.039,"s1n2b2",23
"094065","1",0,0,0,0.783,"s1n3b2",3
"094065","0",0,0,0,0.996,"s1n3b2",4
"094065","0",0,0,0,0.918,"s1n3b2",5
"094065","0",0,0,0,0.939,"s1n3b2",6
"094065","0",0,0,0,1.087,"s1n3b2",7
"094065","1",0,0,0,1.01,"s1n3b2",8
"094065","1",1,1,0,1.27,"s1n3b2",9
"094065","0",0,0,0,1.417,"s1n3b2",10
"094065","0",0,0,0,0.941,"s1n3b2",11
"094065","0",0,0,0,0.944,"s1n3b2",12
"094065","1",0,0,0,0.853,"s1n3b2",13
"094065","0",0,0,0,0.952,"s1n3b2",14
"094065","0",0,0,0,1.002,"s1n3b2",15
"094065","1",0,0,0,0.943,"s1n3b2",16
"094065","0",0,0,0,1.01,"s1n3b2",17
"094065","0",1,1,0,0.951,"s1n3b2",18
"094065","1",0,0,0,0.907,"s1n3b2",19
"094065","0",0,0,0,1.006,"s1n3b2",20
"094065","0",0,0,0,0.963,"s1n3b2",21
"094065","1",0,0,0,1.048,"s1n3b2",22
"094065","1",0,0,0,0.797,"s1n3b2",23
"094065","0",0,0,0,0.715,"s2n2b1",3
"094065","1",0,0,0,0.575,"s2n2b1",4
"094065","0",0,0,0,0.626,"s2n2b1",5
"094065","0",0,0,0,0.741,"s2n2b1",6
"094065","1",0,0,0,0.585,"s2n2b1",7
"094065","0",0,0,0,0.637,"s2n2b1",8
"094065","1",0,0,0,0.496,"s2n2b1",9
"094065","0",0,0,0,0.756,"s2n2b1",10
"094065","0",0,0,0,0.775,"s2n2b1",11
"094065","0",0,0,0,0.763,"s2n2b1",12
"094065","1",0,0,0,0.463,"s2n2b1",13
"094065","0",0,0,0,0.609,"s2n2b1",14
"094065","0",0,0,0,0.758,"s2n2b1",15
"094065","0",0,0,0,0.94,"s2n2b1",16
"094065","0",0,0,0,0.961,"s2n2b1",17
"094065","1",0,0,0,0.468,"s2n2b1",18
"094065","1",0,0,0,0.808,"s2n2b1",19
"094065","0",0,0,0,0.523,"s2n2b1",20
"094065","0",0,0,0,0.687,"s2n2b1",21
"094065","0",0,0,0,0.866,"s2n2b1",22
"094065","1",0,0,0,0.581,"s2n2b1",23
"094065","0",0,0,0,0.649,"s2n2b1",24
"094065","0",0,0,0,0.878,"s2n2b1",25
"094065","1",0,0,0,0.768,"s2n2b1",26
"094065","0",0,0,0,0.883,"s2n2b1",27
"094065","1",1,1,0,1.033,"s2n2b1",28
"094065","0",0,0,0,1.035,"s2n2b1",29
"094065","0",1,1,0,0.606,"s2n2b1",30
"094065","1",0,0,0,0.914,"s2n2b1",31
"094065","0",0,0,0,0.965,"s2n2b1",32
"094065","0",0,0,0,0.548,"s2n3b1",3
"094065","1",0,0,0,0.696,"s2n3b1",4
"094065","0",0,0,0,0.877,"s2n3b1",5
"094065","1",0,0,0,0.849,"s2n3b1",6
"094065","1",0,0,0,0.9,"s2n3b1",7
"094065","0",0,0,0,0.839,"s2n3b1",8
"094065","0",0,0,0,0.763,"s2n3b1",9
"094065","1",1,1,0,0.863,"s2n3b1",10
"094065","0",1,1,0,0.962,"s2n3b1",11
"094065","1",0,0,0,0.951,"s2n3b1",12
"094065","0",0,0,0,0.952,"s2n3b1",13
"094065","0",0,0,0,1.005,"s2n3b1",14
"094065","0",0,0,0,0.992,"s2n3b1",15
"094065","0",0,0,0,0.98,"s2n3b1",16
"094065","0",0,0,0,1.127,"s2n3b1",17
"094065","1",0,0,0,0.97,"s2n3b1",18
"094065","0",0,0,0,0.99,"s2n3b1",19
"094065","0",0,0,0,1.088,"s2n3b1",20
"094065","1",0,0,0,0.663,"s2n3b1",21
"094065","0",0,0,0,0.843,"s2n3b1",22
"094065","1",0,0,0,0.734,"s2n3b1",23
"094065","0",0,0,0,0.789,"s2n3b1",24
"094065","0",0,0,0,0.856,"s2n3b1",25
"094065","1",0,0,0,1.213,"s2n3b1",26
"094065","0",0,0,0,0.817,"s2n3b1",27
"094065","0",0,0,0,0.836,"s2n3b1",28
"094065","0",0,0,0,0.904,"s2n3b1",29
"094065","1",0,0,0,0.779,"s2n3b1",30
"094065","0",1,1,0,1.184,"s2n3b1",31
"094065","0",0,0,0,0.995,"s2n3b1",32
"094065","0",0,0,0,0.727,"control_n2_b1",3
"094065","1",0,0,0,0.748,"control_n2_b1",4
"094065","0",0,0,0,0.752,"control_n2_b1",5
"094065","0",0,0,0,0.677,"control_n2_b1",6
"094065","1",0,0,0,1.003,"control_n2_b1",7
"094065","0",0,0,0,0.671,"control_n2_b1",8
"094065","0",0,0,0,0.819,"control_n2_b1",9
"094065","1",0,0,0,0.729,"control_n2_b1",10
"094065","0",0,0,0,0.7,"control_n2_b1",11
"094065","0",0,0,0,0.898,"control_n2_b1",12
"094065","1",0,0,0,0.551,"control_n2_b1",13
"094065","0",0,0,0,0.891,"control_n2_b1",14
"094065","1",0,0,0,0.689,"control_n2_b1",15
"094065","1",0,0,0,1.061,"control_n2_b1",16
